nconst,tconst,film name,actor name,film year,film score,actor relative score
nm0000078,tt0900897,"Amérique, notre histoire",John Wayne,2006,6.5,
nm0000078,tt0962772,The Moviemakers,John Wayne,1968,5.6,
nm0000078,tt0963795,The Shootist: The Legend Lives On,John Wayne,2001,7.8,
nm0000078,tt0993904,Backstage in Hollywood,John Wayne,1979,6.5,
nm0000078,tt1024653,John Wayne: Working with a Western Legend,John Wayne,2005,6.2,
nm0000078,tt1024675,The Wayne Train,John Wayne,1973,6.1,
nm0000078,tt10951700,The Wild West,John Wayne,1979,9.0,
nm0000078,tt1134121,Episode dated 10 January 1979,John Wayne,1979,7.4,
nm0000078,tt1299830,John Wayne,John Wayne,1961,5.8,
nm0000078,tt13075922,No existen treinta y seis maneras de mostrar cómo un hombre se sube a un caballo,John Wayne,2020,6.8,
nm0000078,tt13461956,John Wayne,John Wayne,2021,8.5,
nm0000078,tt1873380,John Wayne: The Unquiet American,John Wayne,1997,6.9,
nm0000078,tt2075347,The Personal Property of John Wayne,John Wayne,2011,8.6,
nm0000078,tt2756554,John Ford et Monument Valley,John Wayne,2013,7.1,
nm0000078,tt4854632,John Wayne: Talking Pictures,John Wayne,2013,7.2,
nm0000078,tt6654084,This Little Bullet,John Wayne,1977,7.5,
nm0000078,tt3911698,Playing Pappy,John Wayne,2012,8.4,
nm0000034,tt0031377,Golden Boy,William Holden,1939,6.9,
nm0000034,tt0032221,Arizona,William Holden,1940,6.8,
nm0000034,tt0032636,Invisible Stripes,William Holden,1939,6.7,
nm0000034,tt0032881,Our Town,William Holden,1940,6.6,
nm0000034,tt0033155,Those Were the Days!,William Holden,1940,6.6,
nm0000034,tt0033741,I Wanted Wings,William Holden,1941,6.3,
nm0000034,tt0034269,Texas,William Holden,1941,6.8,
nm0000034,tt0034736,The Fleet's In,William Holden,1942,6.7,
nm0000034,tt0035052,Meet the Stewarts,William Holden,1942,6.2,
nm0000034,tt0035247,The Remarkable Andrew,William Holden,1942,6.5,
nm0000034,tt0036539,Wings Up,William Holden,1943,6.7,
nm0000034,tt0036553,Young and Willing,William Holden,1943,5.7,
nm0000034,tt0039196,Blaze of Noon,William Holden,1947,6.1,
nm0000034,tt0039307,Dear Ruth,William Holden,1947,7.2,
nm0000034,tt0040104,Apartment for Peggy,William Holden,1948,7.2,
nm0000034,tt0040270,The Dark Past,William Holden,1948,6.3,
nm0000034,tt0040720,Rachel and the Stranger,William Holden,1948,7.0,
nm0000034,tt0041286,Dear Wife,William Holden,1949,6.5,
nm0000034,tt0041625,The Man from Colorado,William Holden,1948,6.7,
nm0000034,tt0041652,Miss Grant Takes Richmond,William Holden,1949,6.7,
nm0000034,tt0041929,Streets of Laredo,William Holden,1949,6.7,
nm0000034,tt0042276,Born Yesterday,William Holden,1950,7.6,
nm0000034,tt0042449,Father Is a Bachelor,William Holden,1950,6.7,
nm0000034,tt0043014,Sunset Blvd.,William Holden,1950,8.4,
nm0000034,tt0043090,Union Station,William Holden,1950,6.8,
nm0000034,tt0043553,Force of Arms,William Holden,1951,6.5,
nm0000034,tt0044085,Submarine Command,William Holden,1951,6.2,
nm0000034,tt0044437,Boots Malone,William Holden,1952,6.9,
nm0000034,tt0045267,The Turning Point,William Holden,1952,6.7,
nm0000034,tt0045737,Escape from Fort Bravo,William Holden,1953,6.7,
nm0000034,tt0045782,Forever Female,William Holden,1953,6.6,
nm0000034,tt0046094,The Moon Is Blue,William Holden,1953,6.7,
nm0000034,tt0046359,Stalag 17,William Holden,1953,8.0,
nm0000034,tt0046806,The Bridges at Toko-Ri,William Holden,1954,6.7,
nm0000034,tt0046874,The Country Girl,William Holden,1954,7.3,
nm0000034,tt0046963,Executive Suite,William Holden,1954,7.4,
nm0000034,tt0047437,Sabrina,William Holden,1954,7.6,
nm0000034,tt0048316,Love Is a Many-Splendored Thing,William Holden,1955,6.5,
nm0000034,tt0048491,Picnic,William Holden,1955,7.1,
nm0000034,tt0049640,The Proud and Profane,William Holden,1956,6.1,
nm0000034,tt0049870,Toward the Unknown,William Holden,1956,6.5,
nm0000034,tt0050212,The Bridge on the River Kwai,William Holden,1957,8.1,
nm0000034,tt0051816,The Key,William Holden,1958,6.6,
nm0000034,tt0052902,The Horse Soldiers,William Holden,1959,7.1,
nm0000034,tt0054483,The World of Suzie Wong,William Holden,1960,7.0,
nm0000034,tt0055871,The Counterfeit Traitor,William Holden,1962,7.5,
nm0000034,tt0056186,The Lion,William Holden,1962,6.2,
nm0000034,tt0056447,Satan Never Sleeps,William Holden,1962,6.1,
nm0000034,tt0057813,The 7th Dawn,William Holden,1964,6.4,
nm0000034,tt0058453,Paris - When It Sizzles,William Holden,1964,6.4,
nm0000034,tt0060095,Alvarez Kelly,William Holden,1966,6.3,
nm0000034,tt0062886,The Devil's Brigade,William Holden,1968,6.8,
nm0000034,tt0064037,L'arbre de Noël,William Holden,1969,6.4,
nm0000034,tt0065214,The Wild Bunch,William Holden,1969,7.9,
nm0000034,tt0067989,Wild Rovers,William Holden,1971,6.5,
nm0000034,tt0069179,The Revengers,William Holden,1972,6.1,
nm0000034,tt0069806,The Blue Knight,William Holden,1973,7.2,
nm0000034,tt0069822,Breezy,William Holden,1973,7.0,
nm0000034,tt0072308,The Towering Inferno,William Holden,1974,7.0,
nm0000034,tt0074085,21 Hours at Munich,William Holden,1976,6.4,
nm0000034,tt0074958,Network,William Holden,1976,8.1,
nm0000034,tt0077394,Damien: Omen II,William Holden,1978,6.3,
nm0000034,tt0077539,Fedora,William Holden,1978,6.8,
nm0000034,tt0080671,The Earthling,William Holden,1980,7.0,
nm0000034,tt0081747,When Time Ran Out...,William Holden,1980,4.6,
nm0000034,tt0083015,S.O.B.,William Holden,1981,6.4,
nm0000034,tt0174158,Reconnaissance Pilot,William Holden,1943,7.7,
nm0000034,tt0220177,You Can Change the World,William Holden,1950,6.1,
nm0000034,tt0267721,The Making of 'The Bridge on the River Kwai',William Holden,2000,7.1,
nm0000034,tt0267762,The Moviemakers,William Holden,1971,6.2,
nm0000034,tt0282396,Bring Me the Head of Charlie Brown,William Holden,1986,7.2,
nm0000034,tt0334948,Bing Crosby: His Life and Legend,William Holden,1978,7.6,
nm0000034,tt0335305,Mysteries of the Sea,William Holden,1980,6.8,
nm0000034,tt0397864,Peter Graves: Mission Accomplished,William Holden,1997,7.2,
nm0000034,tt0613763,William Holden/Frances Bergen Show,William Holden,1956,7.5,
nm0000034,tt0646794,"William Holden, Paul Anka, Stanley Myron Handelman, Lori Rogers, Dr. James Watson",William Holden,1968,1.2,
nm0000034,tt0746532,June Taylor and Her Dancers & William Holden,William Holden,1956,8.3,
nm0000034,tt3174412,The Rise and Fall of a Jungle Giant,William Holden,1958,6.0,
nm0000034,tt5282480,My Lion and Me,William Holden,2016,8.3,
nm0000034,tt6681664,Du sollst nicht langweilen: Billy Wilder,William Holden,2017,6.7,
nm0000034,tt0019557,Weary River,William Holden,1929,6.1,
nm0000034,tt0019872,Fast Life,William Holden,1929,5.8,
nm0000034,tt0020900,Framed,William Holden,1930,6.1,
nm0000034,tt0021472,Three Faces East,William Holden,1930,5.9,
nm0000034,tt0022114,The Man Who Came Back,William Holden,1931,5.5,
nm0000034,tt11934922,William Holden,William Holden,2015,7.0,
nm0000034,tt1884440,The Cask of Amontillado,William Holden,2011,6.4,
nm0000034,tt2290902,The Love Club,William Holden,2011,8.6,
nm0000044,tt0038669,The Killers,Burt Lancaster,1946,7.8,
nm0000044,tt0039224,Brute Force,Burt Lancaster,1947,7.6,
nm0000044,tt0039311,Desert Fury,Burt Lancaster,1947,6.7,
nm0000044,tt0039482,I Walk Alone,Burt Lancaster,1947,7.1,
nm0000044,tt0040087,All My Sons,Burt Lancaster,1948,7.4,
nm0000044,tt0040512,Kiss the Blood Off My Hands,Burt Lancaster,1948,6.8,
nm0000044,tt0040823,"Sorry, Wrong Number",Burt Lancaster,1948,7.4,
nm0000044,tt0041268,Criss Cross,Burt Lancaster,1949,7.5,
nm0000044,tt0041822,Rope of Sand,Burt Lancaster,1949,6.8,
nm0000044,tt0042464,The Flame and the Arrow,Burt Lancaster,1950,6.9,
nm0000044,tt0042742,Mister 880,Burt Lancaster,1950,7.1,
nm0000044,tt0043687,Jim Thorpe -- All-American,Burt Lancaster,1951,6.9,
nm0000044,tt0044110,Ten Tall Men,Burt Lancaster,1951,6.2,
nm0000044,tt0044186,Vengeance Valley,Burt Lancaster,1951,5.9,
nm0000044,tt0044509,"Come Back, Little Sheba",Burt Lancaster,1952,7.5,
nm0000044,tt0044517,The Crimson Pirate,Burt Lancaster,1952,7.3,
nm0000044,tt0045793,From Here to Eternity,Burt Lancaster,1953,7.6,
nm0000044,tt0045876,His Majesty O'Keefe,Burt Lancaster,1954,6.2,
nm0000044,tt0046348,South Sea Woman,Burt Lancaster,1953,6.4,
nm0000044,tt0046719,Apache,Burt Lancaster,1954,6.4,
nm0000044,tt0047647,Vera Cruz,Burt Lancaster,1954,7.1,
nm0000044,tt0048248,The Kentuckian,Burt Lancaster,1955,6.3,
nm0000044,tt0048563,The Rose Tattoo,Burt Lancaster,1955,7.0,
nm0000044,tt0049653,The Rainmaker,Burt Lancaster,1956,6.9,
nm0000044,tt0049875,Trapeze,Burt Lancaster,1956,6.8,
nm0000044,tt0050468,Gunfight at the O.K. Corral,Burt Lancaster,1957,7.2,
nm0000044,tt0051036,Sweet Smell of Success,Burt Lancaster,1957,8.0,
nm0000044,tt0052151,Run Silent Run Deep,Burt Lancaster,1958,7.3,
nm0000044,tt0052182,Separate Tables,Burt Lancaster,1958,7.4,
nm0000044,tt0052735,The Devil's Disciple,Burt Lancaster,1959,7.1,
nm0000044,tt0053793,Elmer Gantry,Burt Lancaster,1960,7.8,
nm0000044,tt0054428,The Unforgiven,Burt Lancaster,1960,6.7,
nm0000044,tt0055031,Judgment at Nuremberg,Burt Lancaster,1961,8.2,
nm0000044,tt0055633,The Young Savages,Burt Lancaster,1961,6.9,
nm0000044,tt0055798,Birdman of Alcatraz,Burt Lancaster,1962,7.8,
nm0000044,tt0056930,A Child Is Waiting,Burt Lancaster,1963,7.2,
nm0000044,tt0057091,Il gattopardo,Burt Lancaster,1963,8.0,
nm0000044,tt0057254,The List of Adrian Messenger,Burt Lancaster,1963,6.9,
nm0000044,tt0058576,Seven Days in May,Burt Lancaster,1964,7.9,
nm0000044,tt0059250,The Hallelujah Trail,Burt Lancaster,1965,6.6,
nm0000044,tt0059825,The Train,Burt Lancaster,1964,7.8,
nm0000044,tt0060862,The Professionals,Burt Lancaster,1966,7.3,
nm0000044,tt0063557,The Scalphunters,Burt Lancaster,1968,6.8,
nm0000044,tt0063663,The Swimmer,Burt Lancaster,1968,7.7,
nm0000044,tt0064137,Castle Keep,Burt Lancaster,1969,6.1,
nm0000044,tt0064397,The Gypsy Moths,Burt Lancaster,1969,6.4,
nm0000044,tt0064511,Jenny Is a Good Thing,Burt Lancaster,1969,6.8,
nm0000044,tt0065377,Airport,Burt Lancaster,1970,6.6,
nm0000044,tt0067333,Lawman,Burt Lancaster,1971,7.0,
nm0000044,tt0067921,Valdez Is Coming,Burt Lancaster,1971,6.8,
nm0000044,tt0069436,Ulzana's Raid,Burt Lancaster,1972,7.1,
nm0000044,tt0070046,Executive Action,Burt Lancaster,1973,6.7,
nm0000044,tt0070653,Scorpio,Burt Lancaster,1973,6.4,
nm0000044,tt0071585,Gruppo di famiglia in un interno,Burt Lancaster,1974,7.5,
nm0000044,tt0071838,The Midnight Man,Burt Lancaster,1974,6.4,
nm0000044,tt0076210,The Island of Dr. Moreau,Burt Lancaster,1977,5.9,
nm0000044,tt0076845,Twilight's Last Gleaming,Burt Lancaster,1977,6.8,
nm0000044,tt0077617,Go Tell the Spartans,Burt Lancaster,1978,6.6,
nm0000044,tt0080180,Zulu Dawn,Burt Lancaster,1979,6.7,
nm0000044,tt0080388,Atlantic City,Burt Lancaster,1980,7.3,
nm0000044,tt0085859,Local Hero,Burt Lancaster,1983,7.4,
nm0000044,tt0089496,Little Treasure,Burt Lancaster,1985,5.2,
nm0000044,tt0089966,Scandal Sheet,Burt Lancaster,1985,5.4,
nm0000044,tt0090491,On Wings of Eagles,Burt Lancaster,1986,6.4,
nm0000044,tt0090701,Barnum,Burt Lancaster,1986,6.5,
nm0000044,tt0092105,Tough Guys,Burt Lancaster,1986,6.3,
nm0000044,tt0092781,Il giorno prima,Burt Lancaster,1987,5.9,
nm0000044,tt0094530,I promessi sposi,Burt Lancaster,1989,6.6,
nm0000044,tt0094787,La bottega dell'orefice,Burt Lancaster,1988,6.1,
nm0000044,tt0096003,Rocket Gibraltar,Burt Lancaster,1988,6.6,
nm0000044,tt0100361,The Phantom of the Opera,Burt Lancaster,1990,7.5,
nm0000044,tt0100889,Voyage of Terror: The Achille Lauro Affair,Burt Lancaster,1990,6.1,
nm0000044,tt0102879,Separate But Equal,Burt Lancaster,1991,7.4,
nm0000044,tt0129195,Legacy of the Hollywood Blacklist,Burt Lancaster,1987,7.4,
nm0000044,tt0167820,A Century of Science Fiction,Burt Lancaster,1996,5.5,
nm0000044,tt0242366,Circus of the Stars #10,Burt Lancaster,1985,5.2,
nm0000044,tt0266521,Exploring the Unknown,Burt Lancaster,1977,6.8,
nm0000044,tt0275751,U.S. Water Polo,Burt Lancaster,1968,6.7,
nm0000044,tt0292683,Screen Snapshots: Playtime in Hollywood,Burt Lancaster,1956,8.8,
nm0000044,tt0339541,Pulp Cinema,Burt Lancaster,2001,7.1,
nm0000044,tt0405668,All About People,Burt Lancaster,1967,5.9,
nm0000044,tt0483223,The Unknown War,Burt Lancaster,1978,8.6,
nm0000044,tt0498899,Burt Lancaster: Daring to Reach,Burt Lancaster,1996,6.5,
nm0000044,tt0587696,Found,Burt Lancaster,2005,2.3,
nm0000044,tt0724710,Episode #18.18,Burt Lancaster,1965,6.0,
nm0000044,tt0824826,"Broward Country, FL 1",Burt Lancaster,1989,7.4,
nm0000044,tt1001106,Block party on Sesame Street,Burt Lancaster,1969,8.3,
nm0000044,tt1013714,The Sky Divers,Burt Lancaster,1969,6.1,
nm0000044,tt1019215,Cooking in Susan's Kitchen,Burt Lancaster,1969,8.3,
nm0000044,tt1019217,Lost cat on Sesame Street,Burt Lancaster,1969,8.4,
nm0000044,tt10596506,Luchino Visconti: Life as in a Novel,Burt Lancaster,2008,6.9,
nm0000044,tt1251808,"Taped in Harlem in support of NYC Mayor John Lindsay's ""Give a Damn"" campaign to help young people in ghettos",Burt Lancaster,1968,7.9,
nm0000044,tt1256435,Der Konzern (1923-1929),Burt Lancaster,1986,6.6,
nm0000044,tt1256436,Lieb Vaterland... (1911-1916),Burt Lancaster,1986,6.7,
nm0000044,tt1291401,Big Bird moves birdseed to his nest,Burt Lancaster,1970,8.3,
nm0000044,tt1446753,Episode #1.2,Burt Lancaster,1982,7.4,
nm0000044,tt1531870,Burt Lancaster,Burt Lancaster,2002,5.9,
nm0000044,tt1675232,A Soldier of the Unknown War,Burt Lancaster,1978,8.9,
nm0000044,tt1675233,June 22 1941,Burt Lancaster,1978,8.5,
nm0000044,tt1675234,Liberation of the Ukraine,Burt Lancaster,1978,8.9,
nm0000044,tt1675235,Survival at Stalingrad,Burt Lancaster,1978,8.9,
nm0000044,tt1675236,The Allies,Burt Lancaster,1978,8.8,
nm0000044,tt1675237,The Balkans to Vienna,Burt Lancaster,1978,8.9,
nm0000044,tt1675238,The Battle for Moscow,Burt Lancaster,1978,9.0,
nm0000044,tt1675239,The Battle of Berlin,Burt Lancaster,1978,9.0,
nm0000044,tt1675240,The Battle of Caucasus,Burt Lancaster,1978,7.8,
nm0000044,tt1675241,The Battle of the Seas,Burt Lancaster,1978,8.9,
nm0000044,tt1675242,The Defense of Stalingrad,Burt Lancaster,1978,9.0,
nm0000044,tt1675243,The Last Battle of the Unknown War,Burt Lancaster,1978,8.9,
nm0000044,tt1675244,The Liberation of Belorussia,Burt Lancaster,1978,8.9,
nm0000044,tt1675245,The Liberation of Poland,Burt Lancaster,1978,9.0,
nm0000044,tt1675246,The Partisans,Burt Lancaster,1978,8.9,
nm0000044,tt1675247,The Siege of Leningrad,Burt Lancaster,1978,9.2,
nm0000044,tt1675248,The World's Greatest Tank Battle,Burt Lancaster,1978,9.0,
nm0000044,tt1675249,To the East,Burt Lancaster,1978,9.1,
nm0000044,tt1675250,War in the Air,Burt Lancaster,1978,8.6,
nm0000044,tt1675251,War in the Arctic,Burt Lancaster,1978,8.9,
nm0000044,tt2401074,Part I,Burt Lancaster,1986,7.2,
nm0000044,tt2478834,Part II,Burt Lancaster,1986,7.3,
nm0000044,tt3222234,Race to Oblivion,Burt Lancaster,1982,6.7,
nm0000044,tt3294098,L'inganno,Burt Lancaster,2013,8.7,
nm0000044,tt5880116,Episode #1.1,Burt Lancaster,1990,7.2,
nm0000044,tt5880124,Episode #1.2,Burt Lancaster,1990,7.3,
nm0000044,tt6487898,Ali the Fighter,Burt Lancaster,1975,6.2,
nm0000044,tt7586100,1963: La marche sur Washington,Burt Lancaster,2017,7.4,
nm0000009,tt0041579,The Last Days of Dolwyn,Richard Burton,1949,6.7,
nm0000009,tt0043143,The Woman with No Name,Richard Burton,1950,6.5,
nm0000009,tt0043601,Green Grow the Rushes,Richard Burton,1951,5.9,
nm0000009,tt0044937,My Cousin Rachel,Richard Burton,1952,7.1,
nm0000009,tt0045679,The Desert Rats,Richard Burton,1953,6.7,
nm0000009,tt0046247,The Robe,Richard Burton,1953,6.8,
nm0000009,tt0047585,Thursday's Children,Richard Burton,1954,7.4,
nm0000009,tt0048510,Prince of Players,Richard Burton,1955,6.7,
nm0000009,tt0048538,The Rains of Ranchipur,Richard Burton,1955,5.9,
nm0000009,tt0048875,The James Mason Show,Richard Burton,1956,7.3,
nm0000009,tt0048937,Alexander the Great,Richard Burton,1956,5.8,
nm0000009,tt0050126,Bitter Victory,Richard Burton,1957,6.7,
nm0000009,tt0050944,Sea Wife,Richard Burton,1957,5.7,
nm0000009,tt0051879,Look Back in Anger,Richard Burton,1959,7.0,
nm0000009,tt0053261,Sen noci svatojánské,Richard Burton,1959,7.2,
nm0000009,tt0053548,Winston Churchill: The Valiant Years,Richard Burton,1960,8.9,
nm0000009,tt0053673,The Bramble Bush,Richard Burton,1960,5.6,
nm0000009,tt0053936,Ice Palace,Richard Burton,1960,6.3,
nm0000009,tt0055943,Dylan Thomas,Richard Burton,1961,6.1,
nm0000009,tt0056197,The Longest Day,Richard Burton,1962,7.8,
nm0000009,tt0056937,Cleopatra,Richard Burton,1963,7.0,
nm0000009,tt0057564,The Tempest,Richard Burton,1960,7.2,
nm0000009,tt0057634,The V.I.P.s,Richard Burton,1963,6.3,
nm0000009,tt0057877,Becket,Richard Burton,1964,7.8,
nm0000009,tt0058175,Hamlet,Richard Burton,1964,7.6,
nm0000009,tt0058404,The Night of the Iguana,Richard Burton,1964,7.6,
nm0000009,tt0059674,The Sandpiper,Richard Burton,1965,6.3,
nm0000009,tt0059749,The Spy Who Came in from the Cold,Richard Burton,1965,7.6,
nm0000009,tt0061184,Who's Afraid of Virginia Woolf?,Richard Burton,1966,8.0,
nm0000009,tt0061407,The Taming of the Shrew,Richard Burton,1967,7.1,
nm0000009,tt0061501,The Comedians in Africa,Richard Burton,1967,6.3,
nm0000009,tt0061502,The Comedians,Richard Burton,1967,6.3,
nm0000009,tt0062751,Boom,Richard Burton,1968,5.6,
nm0000009,tt0062776,Candy,Richard Burton,1968,5.3,
nm0000009,tt0062898,Doctor Faustus,Richard Burton,1967,5.6,
nm0000009,tt0063514,Robert Kennedy Remembered,Richard Burton,1968,7.3,
nm0000009,tt0064030,Anne of the Thousand Days,Richard Burton,1969,7.5,
nm0000009,tt0065031,Staircase,Richard Burton,1969,5.3,
nm0000009,tt0065207,Where Eagles Dare,Richard Burton,1968,7.6,
nm0000009,tt0067650,Raid on Rommel,Richard Burton,1971,5.6,
nm0000009,tt0067952,Villain,Richard Burton,1971,6.6,
nm0000009,tt0068226,The Assassination of Trotsky,Richard Burton,1972,5.8,
nm0000009,tt0068294,Bluebeard,Richard Burton,1972,5.6,
nm0000009,tt0068674,Hammersmith Is Out,Richard Burton,1972,5.8,
nm0000009,tt0069980,Divorce His - Divorce Hers,Richard Burton,1973,5.3,
nm0000009,tt0070592,Rappresaglia,Richard Burton,1973,6.5,
nm0000009,tt0070758,Sutjeska,Richard Burton,1973,6.9,
nm0000009,tt0070854,Under Milk Wood,Richard Burton,1971,6.0,
nm0000009,tt0070889,Volcano: An Inquiry Into the Life and Death of Malcolm Lowry,Richard Burton,1976,7.2,
nm0000009,tt0071247,Brief Encounter,Richard Burton,1974,5.3,
nm0000009,tt0071536,The Gathering Storm,Richard Burton,1974,7.7,
nm0000009,tt0071721,The Klansman,Richard Burton,1974,5.2,
nm0000009,tt0072364,Il viaggio,Richard Burton,1974,5.9,
nm0000009,tt0072490,The Dick Cavett Show,Richard Burton,1975,7.8,
nm0000009,tt0075995,Equus,Richard Burton,1977,7.2,
nm0000009,tt0076009,Exorcist II: The Heretic,Richard Burton,1977,3.8,
nm0000009,tt0077921,The Medusa Touch,Richard Burton,1978,7.0,
nm0000009,tt0078320,"Steiner - Das Eiserne Kreuz, 2. Teil",Richard Burton,1979,5.0,
nm0000009,tt0078492,The Wild Geese,Richard Burton,1978,6.8,
nm0000009,tt0079492,Lovespell,Richard Burton,1981,5.4,
nm0000009,tt0081975,Absolution,Richard Burton,1978,6.5,
nm0000009,tt0083536,Alice in Wonderland,Richard Burton,1983,6.8,
nm0000009,tt0085107,Wagner,Richard Burton,1981,7.8,
nm0000009,tt0086451,To the Ends of the Earth,Richard Burton,1984,8.0,
nm0000009,tt0087803,Nineteen Eighty-Four,Richard Burton,1984,7.1,
nm0000009,tt0094539,Richard Burton: In from the Cold,Richard Burton,1988,8.6,
nm0000009,tt0180300,Weddings of a Lifetime,Richard Burton,1995,6.4,
nm0000009,tt0186877,The Big Sur,Richard Burton,1965,6.0,
nm0000009,tt0193404,Per Firenze,Richard Burton,1966,7.6,
nm0000009,tt0194404,A Statue for 'The Sandpiper',Richard Burton,1965,6.3,
nm0000009,tt0217159,Wuthering Heights,Richard Burton,1958,7.2,
nm0000009,tt0239754,On Location: Where Eagles Dare,Richard Burton,1968,6.7,
nm0000009,tt0249273,ABC Scope,Richard Burton,1964,4.6,
nm0000009,tt0250570,The Man with No Name,Richard Burton,1977,8.0,
nm0000009,tt0256885,Lionpower from MGM,Richard Burton,1967,6.5,
nm0000009,tt0258546,Elizabeth Taylor,Richard Burton,1998,6.9,
nm0000009,tt0259256,Clint Eastwood: Out of the Shadows,Richard Burton,2000,7.1,
nm0000009,tt0268604,A Tribute to Henry Fonda,Richard Burton,1978,7.9,
nm0000009,tt0282266,A World of Love,Richard Burton,1970,7.5,
nm0000009,tt0319507,Hollywood Sex Symbols,Richard Burton,1988,5.0,
nm0000009,tt0322670,"Star-Studded Spoof of the New TV Season, G-Rated, with Glamour, Glitter and Gags",Richard Burton,1982,7.4,
nm0000009,tt0322889,Julie Andrews: Back on Broadway,Richard Burton,1995,8.9,
nm0000009,tt0326960,"I, Leonardo: A Journey of the Mind",Richard Burton,1983,9.2,
nm0000009,tt0330348,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,Richard Burton,1997,7.4,
nm0000009,tt0331817,The 30th Annual Tony Awards,Richard Burton,1976,6.6,
nm0000009,tt0335073,Elizabeth Taylor and Richard Burton,Richard Burton,2001,8.0,
nm0000009,tt0335600,Acting in the Sixties,Richard Burton,1967,6.9,
nm0000009,tt0341353,The Fifth Column,Richard Burton,1960,7.2,
nm0000009,tt0341599,A Subject of Scandal and Concern,Richard Burton,1960,7.9,
nm0000009,tt0396260,Under Milk Wood,Richard Burton,1992,6.8,
nm0000009,tt0430333,The Making of 'Zulu':...and Snappeth the Spear in Sunder,Richard Burton,2002,5.8,
nm0000009,tt0501697,Episode dated 14 February 1997,Richard Burton,1997,5.4,
nm0000009,tt0526076,The History of Hamlet,Richard Burton,1995,7.1,
nm0000009,tt0526128,Richard Burton: Taylor Made,Richard Burton,2002,8.3,
nm0000009,tt0537819,Anna Christie,Richard Burton,1952,7.2,
nm0000009,tt0554956,Episode #2.144,Richard Burton,1970,8.4,
nm0000009,tt0560589,Episode #4.25,Richard Burton,1977,9.2,
nm0000009,tt0600022,Lucy Meets the Burtons,Richard Burton,1970,9.4,
nm0000009,tt0633423,The Film Society of Lincoln Center: A Tribute to John Huston,Richard Burton,1980,8.3,
nm0000009,tt0724548,Episode #14.23,Richard Burton,1961,8.3,
nm0000009,tt0724648,15th Anniversary Show,Richard Burton,1963,7.4,
nm0000009,tt0724697,Episode #17.6,Richard Burton,1963,7.9,
nm0000009,tt0724947,"THE SWINGING, SOULFUL SIXTIES - Ed Sullivan reviews the decade in entertainment",Richard Burton,1969,8.0,
nm0000009,tt0749360,D-Day,Richard Burton,1961,9.4,
nm0000009,tt0749361,Gotterdammerung,Richard Burton,1961,9.8,
nm0000009,tt0749362,"Strike Hard, Strike Home!",Richard Burton,1961,9.8,
nm0000009,tt0829440,Jeff Wayne's Musical Version of 'The War of the Worlds',Richard Burton,2006,8.8,
nm0000009,tt0836197,On Location: Night of the Iguana,Richard Burton,1964,8.6,
nm0000009,tt0836637,The Broadway of Lerner and Loewe,Richard Burton,1962,7.9,
nm0000009,tt0968286,John Osborne and the Gift of Friendship,Richard Burton,2006,9.1,
nm0000009,tt0968685,Alone No More,Richard Burton,1961,9.4,
nm0000009,tt0968686,Combat Deepens,Richard Burton,1960,9.4,
nm0000009,tt0968687,Dunkirk,Richard Burton,1960,9.4,
nm0000009,tt0968688,French Agony,Richard Burton,1961,9.8,
nm0000009,tt0968689,Hinge of Fate,Richard Burton,1961,9.8,
nm0000009,tt0968690,Struggle at Sea,Richard Burton,1961,9.8,
nm0000009,tt0968691,Take One with You,Richard Burton,1961,9.8,
nm0000009,tt0968692,The Ravens Remain,Richard Burton,1961,9.8,
nm0000009,tt1008692,March to Aldermaston,Richard Burton,1959,7.1,
nm0000009,tt11207698,From Page to Screen: George Orwell's 1984,Richard Burton,2019,8.7,
nm0000009,tt1142662,Humphrey Bogart,Richard Burton,1977,8.6,
nm0000009,tt1193456,All-Star Party for Frank Sinatra,Richard Burton,1983,7.6,
nm0000009,tt1196192,Lerner and Loewe: Broadway's Last Romantics,Richard Burton,1988,8.5,
nm0000009,tt1238129,Child Stars: Where Are They Now?,Richard Burton,2008,7.2,
nm0000009,tt1269046,The Lady's Not for Burning,Richard Burton,1950,7.1,
nm0000009,tt1289315,Episode #1.1,Richard Burton,1983,9.0,
nm0000009,tt1289316,Episode #1.2,Richard Burton,1983,9.4,
nm0000009,tt1289317,Episode #1.3,Richard Burton,1983,9.1,
nm0000009,tt1312111,König der Spione - John le Carré,Richard Burton,2008,6.7,
nm0000009,tt1378085,Episode #3.35,Richard Burton,1965,10.0,
nm0000009,tt1416128,Beginning of the End,Richard Burton,1961,9.4,
nm0000009,tt1610272,Be Sure You Win,Richard Burton,1961,9.4,
nm0000009,tt1610273,Closing the Ring,Richard Burton,1961,9.4,
nm0000009,tt1610274,Final Christmas,Richard Burton,1961,9.8,
nm0000009,tt1610275,"Goodbye, Mr. Churchill",Richard Burton,1961,9.8,
nm0000009,tt1610276,Out of the East,Richard Burton,1961,9.8,
nm0000009,tt1610277,Sand and Snow,Richard Burton,1961,9.8,
nm0000009,tt1610278,Set Europe Ablaze,Richard Burton,1961,9.8,
nm0000009,tt1610279,The Die Is Cast,Richard Burton,1961,9.8,
nm0000009,tt1610280,The Gathering Storm,Richard Burton,1960,9.8,
nm0000009,tt1610281,The Torch Is Lit,Richard Burton,1961,9.8,
nm0000009,tt1610282,Triumph in France,Richard Burton,1961,9.8,
