nconst,tconst,film name,actor name,film year,film score,actor relative score
nm0000332,tt10332916,Episode #2.2,Don Cheadle,2019,8.5,1.703124233748882
nm0000332,tt1034808,Episode dated 22 May 2007,Don Cheadle,2007,6.3,-0.550925993606178
nm0000332,tt1034809,Episode dated 23 May 2007,Don Cheadle,2007,6.3,-0.550925993606178
nm0000332,tt10356442,Mixie-Dixie,Don Cheadle,2020,6.9,0.0572904726199682
nm0000332,tt10456470,Tiffany Haddish/Don Cheadle/Keane,Don Cheadle,2019,6.6,-0.2505068496956911
nm0000332,tt10468132,Don Cheadle,Don Cheadle,2019,7.0,0.160783904713693
nm0000332,tt1048570,Episode #5.1,Don Cheadle,2007,5.5,-1.3735075024249452
nm0000332,tt10488234,Don't Look Deeper,Don Cheadle,2020,6.3,-0.5596456589941079
nm0000332,tt1060042,Episode dated 6 July 2007,Don Cheadle,2007,7.9,1.0942370240313577
nm0000332,tt10627468,Alpha,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt10642630,Comedy Actor,Don Cheadle,2019,6.2,-0.6617976041050743
nm0000332,tt1070584,Episode #5.28,Don Cheadle,2007,8.1,1.2998824012360488
nm0000332,tt10973894,Idiot Inside,Don Cheadle,2020,7.4,0.5714039156316979
nm0000332,tt11026712,So Antoine,Don Cheadle,2020,7.0,0.1601131612223138
nm0000332,tt11079176,Fore!,Don Cheadle,2020,7.2,0.3657585384270059
nm0000332,tt1111826,Screen Nation Television and Film Awards 2007,Don Cheadle,2007,8.6,1.8139958442477784
nm0000332,tt11196278,Lucky Shoes,Don Cheadle,2020,7.4,0.5714039156316979
nm0000332,tt11240840,Arthur Ponzarelli,Don Cheadle,2020,7.5,0.6742266042340436
nm0000332,tt11274740,Violent Crooks and Cooks of Books,Don Cheadle,2020,7.0,0.1601131612223138
nm0000332,tt11274742,Who Are You Supposed to Be?,Don Cheadle,2020,7.4,0.5714039156316979
nm0000332,tt11274744,At That Time,Don Cheadle,2020,7.4,0.5714039156316979
nm0000332,tt11274750,I Don't Like Mondays,Don Cheadle,2020,7.4,0.5714039156316979
nm0000332,tt11278266,Panic,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt11278272,Reset,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt11278276,Jailbreak,Don Cheadle,2020,6.5,-0.3540002817894159
nm0000332,tt11278280,Testing,Don Cheadle,2020,6.4,-0.4568229703917614
nm0000332,tt11278282,Source,Don Cheadle,2020,7.0,0.1601131612223138
nm0000332,tt11278288,Artifacts,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt11278474,Beta,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt11278486,Offline,Don Cheadle,2020,6.8,-0.0455322159823782
nm0000332,tt11278502,Connect,Don Cheadle,2020,6.8,-0.0455322159823782
nm0000332,tt11278508,Revert,Don Cheadle,2020,6.7,-0.1483549045847238
nm0000332,tt11278516,Drive,Don Cheadle,2020,6.5,-0.3540002817894159
nm0000332,tt11278520,Execute,Don Cheadle,2020,7.1,0.2629358498246594
nm0000332,tt11278526,Loophole,Don Cheadle,2020,7.3,0.4685812270293514
nm0000332,tt1128116,Episode dated 19 October 2007,Don Cheadle,2007,6.4,-0.4481033050038315
nm0000332,tt11525644,No Sudden Move,Don Cheadle,2021,6.5,-0.3546710252807951
nm0000332,tt1195298,National Heads-Up Poker Championship,Don Cheadle,2008,7.6,0.7850982147329398
nm0000332,tt12087598,Jimmy Kimmel's Quarantine Monologue/Don Cheadle/Regina Hall/Phoebe Bridgers,Don Cheadle,2020,6.6,-0.2511775931870703
nm0000332,tt1210042,Brooklyn's Finest,Don Cheadle,2009,6.7,-0.1409767261795523
nm0000332,tt1228705,Iron Man 2,Don Cheadle,2010,7.0,0.1668205961361061
nm0000640,tt0053510,Insight,Martin Sheen,1960,7.8,1.3063023390585005
nm0000640,tt0061814,The Incident,Martin Sheen,1967,7.7,1.106433761576891
nm0000640,tt0063654,The Subject Was Roses,Martin Sheen,1968,7.1,0.6399325380009818
nm0000640,tt0065316,Matt Lincoln,Martin Sheen,1970,7.2,0.6789622820234762
nm0000640,tt0065399,The Andersonville Trial,Martin Sheen,1970,7.8,1.1275925241039275
nm0000640,tt0067497,"No Drums, No Bugles",Martin Sheen,1972,6.2,-0.1044967511015245
nm0000640,tt0067966,"Welcome Home, Johnny Bristol",Martin Sheen,1972,7.7,1.0170788540996047
nm0000640,tt0069084,Pickup on 101,Martin Sheen,1972,6.3,-0.0297250440881161
nm0000640,tt0069158,Rage,Martin Sheen,1972,6.3,-0.0297250440881161
nm0000640,tt0069368,That Certain Summer,Martin Sheen,1972,7.7,1.0170788540996047
nm0000640,tt0069762,Badlands,Martin Sheen,1973,7.8,1.073979579617555
nm0000640,tt0069857,Catholics,Martin Sheen,1973,6.3,-0.0475960255835741
nm0000640,tt0069905,Lovely But Lethal,Martin Sheen,1973,7.2,0.6253493375371038
nm0000640,tt0070388,Message to My Daughter,Martin Sheen,1973,6.9,0.401034216496878
nm0000640,tt0070745,Such Dust as Dreams Are Made On,Martin Sheen,1973,7.2,0.6253493375371038
nm0000640,tt0071268,The California Kid,Martin Sheen,1974,6.4,0.0093046999343776
nm0000640,tt0071477,The Execution of Private Slovik,Martin Sheen,1974,7.6,0.9065651840952804
nm0000640,tt0071745,The Legend of Earl Durand,Martin Sheen,1974,6.9,0.3831632350014207
nm0000640,tt0072212,The Story of Pretty Boy Floyd,Martin Sheen,1974,6.6,0.1588481139611943
nm0000640,tt0073269,The Last Survivors,Martin Sheen,1975,6.9,0.3652922535059634
nm0000640,tt0073772,Sweet Hostage,Martin Sheen,1975,7.0,0.4400639605193717
nm0000640,tt0074292,The Cassandra Crossing,Martin Sheen,1976,6.4,-0.0264372630565369
nm0000640,tt0074806,The Little Girl Who Lives Down the Lane,Martin Sheen,1976,7.0,0.4221929790239145
nm0000640,tt0078575,Blind Ambition,Martin Sheen,1979,6.6,0.0694932064839078
nm0000640,tt0078788,Apocalypse Now,Martin Sheen,1979,8.4,1.4153839327252635
nm0000640,tt0079094,Eagle's Wing,Martin Sheen,1979,5.9,-0.4539087426099519
nm0000640,tt0080736,The Final Countdown,Martin Sheen,1980,6.7,0.1263939320018596
nm0000640,tt0081073,Loophole,Martin Sheen,1981,6.0,-0.4148789985874581
nm0000640,tt0083891,Enigma,Martin Sheen,1982,6.0,-0.4327499800829154
nm0000640,tt0084129,In the Custody of Strangers,Martin Sheen,1982,6.6,0.015880261997536
nm0000640,tt0084784,That Championship Season,Martin Sheen,1982,6.4,-0.1336631520292807
nm0000640,tt0085895,"Man, Woman and Child",Martin Sheen,1983,6.1,-0.3758492545649644
nm0000640,tt0087371,The Guardian,Martin Sheen,1984,6.4,-0.1694051150201959
nm0000640,tt0087468,In the Name of the People,Martin Sheen,1985,7.8,0.859527801672067
nm0000640,tt0088759,Babies Having Babies,Martin Sheen,1986,6.9,0.1687114570559325
nm0000640,tt0088857,Broken Rainbow,Martin Sheen,1985,6.9,0.1865824385513898
nm0000640,tt0088948,Consenting Adult,Martin Sheen,1985,7.4,0.5604409736184329
nm0000640,tt0089165,The Fourth Wise Man,Martin Sheen,1985,6.9,0.1865824385513898
nm0000640,tt0089757,Out of the Darkness,Martin Sheen,1985,6.1,-0.4115912175558796
nm0000640,tt0091624,News at Eleven,Martin Sheen,1986,6.5,-0.1303753709977021
nm0000640,tt0091888,Samaritan: The Mitch Snyder Story,Martin Sheen,1986,6.8,0.0939397500425235
nm0000640,tt0091938,Shattered Spirits,Martin Sheen,1986,5.9,-0.5790056130781536
nm0000640,tt0092010,A State of Emergency,Martin Sheen,1985,6.0,-0.4863629245692879
nm0000640,tt0092632,The Believers,Martin Sheen,1987,6.1,-0.4473331805467941
nm0000640,tt0094934,Da,Martin Sheen,1988,6.5,-0.1661173339886167
nm0000640,tt0095415,Judgment in Berlin,Martin Sheen,1988,5.8,-0.6895192830824772
nm0000640,tt0095918,Promises to Keep,Martin Sheen,1988,7.8,0.8059148571856952
nm0000640,tt0096918,Beverly Hills Brats,Martin Sheen,1989,3.8,-2.202824404846107
nm0000640,tt0096921,Beyond the Stars,Martin Sheen,1989,5.2,-1.156020506658386
nm0000640,tt0097077,Cold Front,Martin Sheen,1989,4.2,-1.903737576792472
nm0000640,tt0097977,Nightbreaker,Martin Sheen,1989,6.3,-0.3335317295108914
nm0000640,tt0101531,Cadence,Martin Sheen,1990,6.5,-0.2018592969795313
nm0000640,tt0101982,Guilty Until Proven Innocent,Martin Sheen,1991,6.3,-0.369273692501806
nm0000640,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,Martin Sheen,1991,8.1,0.976617033739549
nm0000640,tt0102377,Un amour de banquier,Martin Sheen,1990,5.9,-0.6504895390599827
nm0000640,tt0103108,Touch and Die,Martin Sheen,1992,5.2,-1.2096334511447575
nm0000640,tt0105298,Running Wild,Martin Sheen,1995,5.5,-1.0389312745909038
nm0000640,tt0105937,Queen,Martin Sheen,1993,7.6,0.5670165356815914
nm0000640,tt0106951,Fortunes of War,Martin Sheen,1994,4.8,-1.544462242189307
nm0000640,tt0107007,Gettysburg,Martin Sheen,1993,7.7,0.6417882426950003
nm0000640,tt0107090,Hear No Evil,Martin Sheen,1993,5.0,-1.3770478466670324
nm0000640,tt0107371,The Last P.O.W.? The Bobby Garwood Story,Martin Sheen,1992,5.6,-0.9105466230911236
nm0000640,tt0107530,A Matter of Justice,Martin Sheen,1993,6.9,0.0436145865877315
nm0000640,tt0107629,"My Home, My Prison",Martin Sheen,1993,7.0,0.1183862936011399
nm0000640,tt0108555,When the Bough Breaks,Martin Sheen,1994,6.0,-0.6472017580284035
nm0000640,tt0109312,Boca,Martin Sheen,1994,6.2,-0.4976583440015861
nm0000640,tt0109960,Guns of Honor,Martin Sheen,1994,4.7,-1.6192339492027157
nm0000640,tt0111021,Roswell,Martin Sheen,1994,6.4,-0.3481149299747688
nm0000640,tt0111492,Trigger Fast,Martin Sheen,1994,3.3,-2.6660378473904363
nm0000640,tt0112346,The American President,Martin Sheen,1995,6.8,-0.066899083416592
nm0000640,tt0112574,The Break,Martin Sheen,1995,5.3,-1.188474688617721
nm0000640,tt0112626,Captain Nuke and the Bomber Boys,Martin Sheen,1996,4.8,-1.5802042051802216
nm0000640,tt0112869,Dillinger and Capone,Martin Sheen,1995,5.2,-1.2632463956311295
nm0000640,tt0113200,Gospa,Martin Sheen,1995,4.1,-2.085735172778625
nm0000640,tt0116212,Entertaining Angels: The Dorothy Day Story,Martin Sheen,1996,6.2,-0.5334003069925007
nm0000640,tt0118117,The War at Home,Martin Sheen,1996,7.0,0.064773349114768
nm0000640,tt0118532,187: Documented,Martin Sheen,1997,5.2,-1.2989883586220443
nm0000640,tt0119320,Hostile Waters,Martin Sheen,1997,6.3,-0.4764995814745497
nm0000640,tt0119521,A Letter from Death Row,Martin Sheen,1998,3.8,-2.3636632383052225
nm0000640,tt0120177,Spawn,Martin Sheen,1997,5.2,-1.2989883586220443
nm0000640,tt0126680,A Stranger in the Kingdom,Martin Sheen,1999,5.5,-1.110415200572733
nm0000640,tt0131502,No Code of Conduct,Martin Sheen,1998,4.8,-1.6159461681711362
nm0000640,tt0138889,Tudjman,Martin Sheen,1997,3.5,-2.570107377849991
nm0000640,tt0142060,1968: The 25th Anniversary,Martin Sheen,1993,6.1,-0.5545590695195379
nm0000640,tt0144604,Shadrach,Martin Sheen,1998,6.4,-0.4195988559565979
nm0000640,tt0155716,Voyage of Terror,Martin Sheen,1998,4.2,-2.064576410251588
nm0000640,tt0155732,Gunfighter,Martin Sheen,1999,3.7,-2.456305926814088
nm0000640,tt0163330,Taylor's Campaign,Martin Sheen,1998,7.2,0.1785748001506708
nm0000640,tt0165498,Storm,Martin Sheen,1999,4.0,-2.2319908057738624
nm0000640,tt0180242,A Texas Funeral,Martin Sheen,1999,6.3,-0.5122415444654642
nm0000640,tt0184184,An Act of Conscience,Martin Sheen,1997,7.1,0.1216740746327191
nm0000640,tt0184791,O,Martin Sheen,2001,6.1,-0.6975269214831968
nm0000640,tt0198321,"Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'",Martin Sheen,1994,7.5,0.4743738471727257
nm0000640,tt0198391,Crystal Cave,Martin Sheen,1996,6.2,-0.5334003069925007
nm0000640,tt0200276,The West Wing,Martin Sheen,1999,8.8,1.357051130869752
nm0000640,tt0200712,Holes in Heaven,Martin Sheen,1998,7.2,0.1785748001506708
nm0000640,tt0201428,Apocalypse Pooh,Martin Sheen,1987,6.5,-0.1482463524931594
nm0000640,tt0206544,Alive: 20 Years Later,Martin Sheen,1993,7.5,0.492244828668183
nm0000640,tt0217498,Forget Me Never,Martin Sheen,1999,6.0,-0.73655666550569
nm0000640,tt0221425,National Geographic Video: Secrets of the Titanic,Martin Sheen,1987,7.5,0.5994707176409267
nm0000640,tt0222147,A Life in the Day,Martin Sheen,1986,4.5,-1.6258095112658746
nm0000640,tt0239787,Pat Neal Is Back,Martin Sheen,1968,5.8,-0.3320996531733301
nm0000640,tt0245278,Mexico,Martin Sheen,1996,8.2,0.9620338332756708
nm0000640,tt0258494,"The China Odyssey: 'Empire of the Sun', a Film by Steven Spielberg",Martin Sheen,1987,6.9,0.1508404755604753
nm0000640,tt0262652,No Place to Hide,Martin Sheen,1983,6.9,0.2223244015423051
nm0000640,tt0264464,Catch Me If You Can,Martin Sheen,2002,8.1,0.7800362372895182
nm0000640,tt0270297,Cross Over,Martin Sheen,1989,6.3,-0.3335317295108914
nm0000640,tt0270656,Spaceflight,Martin Sheen,1985,8.0,1.0090712156988844
nm0000640,tt0271281,The Catholic Hour,Martin Sheen,1953,6.1,0.1602801902987556
nm0000640,tt0273073,Alchemy,Martin Sheen,1996,5.3,-1.2063456701131785
nm0000640,tt0274199,The Vietnam War: A Descent Into Hell,Martin Sheen,1999,6.7,-0.2131547164118295
nm0000640,tt0280443,Quest for the Atocha,Martin Sheen,1986,6.9,0.1687114570559325
nm0000640,tt0287476,"High Tension, Low Budget (The Making of a Letter from Death Row)",Martin Sheen,1999,8.1,0.8336491817758908
nm0000640,tt0288347,Bravo Profiles,Martin Sheen,1998,7.0,0.0290313861238534
nm0000640,tt0292703,Stockpile,Martin Sheen,2001,6.2,-0.6227552144697879
nm0000640,tt0296461,World of Discovery,Martin Sheen,1990,8.1,0.9944880152350064
nm0000640,tt0301101,Choices,Martin Sheen,1992,6.4,-0.3123729669838542
nm0000640,tt0310906,The Commission,Martin Sheen,2003,6.1,-0.7332688844741114
nm0000640,tt0312011,We the People,Martin Sheen,2002,5.3,-1.313571559085923
nm0000640,tt0322886,Jugoslavenska Armija pomaze srpski terorizam,Martin Sheen,1991,3.2,-2.6871966099174727
nm0000640,tt0323671,Pomozite Hrvatskoj,Martin Sheen,1991,4.1,-2.014251246796796
nm0000640,tt0324056,Srpski vodovi smrti,Martin Sheen,1991,2.8,-2.986283437971108
nm0000640,tt0328513,Taxi!!,Martin Sheen,1978,7.0,0.3864510160329999
nm0000640,tt0330936,Straight Up: Helicopters in Action,Martin Sheen,2002,6.9,-0.1172242468713846
nm0000640,tt0332702,Milost mora,Martin Sheen,2003,5.5,-1.1818991265545629
nm0000640,tt0350169,Sudbina mi nije dala da odem,Martin Sheen,2002,5.5,-1.1640281450591057
nm0000640,tt0350499,Absence of Malick,Martin Sheen,2003,6.6,-0.3594103494070683
nm0000640,tt0350741,"Croatia: Land of 1,100 Islands & 101 Dalmatians",Martin Sheen,1997,6.2,-0.551271288487958
nm0000640,tt0354458,Cinema Combat: Hollywood Goes to War,Martin Sheen,1998,6.3,-0.494370562970007
nm0000640,tt0363789,The Making of 'Gettysburg',Martin Sheen,1993,6.9,0.0436145865877315
nm0000640,tt0373159,Money Never Sleeps,Martin Sheen,2000,5.5,-1.128286182068191
nm0000640,tt0377680,Congo: Journey Into the Unknown,Martin Sheen,1995,6.3,-0.4407576184836351
nm0000640,tt0389631,"Get Up, Stand Up",Martin Sheen,2003,8.2,0.8369369628074693
nm0000640,tt0412201,H.A.A.R.P: Holes in Heaven,Martin Sheen,1998,7.8,0.6272050422311223
nm0000640,tt0413671,All the Presidents' Movies,Martin Sheen,2003,7.4,0.2387633067002011
nm0000640,tt0423049,Rebel Frontier,Martin Sheen,2004,7.8,0.519979153258378
nm0000640,tt0426079,Learning to Sea,Martin Sheen,2004,7.7,0.4452074462449695
nm0000640,tt0429247,Winning New Hampshire,Martin Sheen,2004,7.4,0.2208923252047438
nm0000640,tt0447885,Carrier: Fortress at Sea,Martin Sheen,1995,7.2,0.2321877446370427
nm0000640,tt0463928,Braving Alaska,Martin Sheen,1993,7.5,0.492244828668183
nm0000640,tt0472115,James Dean: Forever Young,Martin Sheen,2005,7.5,0.2777930507226949
nm0000640,tt0473045,Hubble: Secrets from Space,Martin Sheen,1998,7.8,0.6272050422311223
nm0000640,tt0489037,Who Killed the Electric Car?,Martin Sheen,2006,7.6,0.3346937762406459
nm0000640,tt0504384,Episode #1.101,Martin Sheen,1965,1.3,-3.643213524290346
nm0000640,tt0508402,Method Actor,Martin Sheen,1985,6.6,-0.0377326824888365
nm0000640,tt0515205,We May Be Better Strangers,Martin Sheen,1963,8.3,1.6265479296391725
nm0000640,tt0534962,Safe Deposit,Martin Sheen,1971,8.0,1.2592649566352878
nm0000640,tt0535958,A Flight of Hawks,Martin Sheen,1972,7.7,1.0170788540996047
nm0000640,tt0535986,Devil's Playground,Martin Sheen,1972,7.4,0.7927637330593791
nm0000640,tt0536002,Memo from a Dead Man,Martin Sheen,1973,8.2,1.3730664076711891
nm0000640,tt0538098,"Tournament 1, Game 2",Martin Sheen,2003,3.8,-2.4530181457825093
nm0000640,tt0557296,The Tarnished Cross,Martin Sheen,1962,7.9,1.345332083080995
nm0000640,tt0568764,You Can't Beat the System,Martin Sheen,1963,8.2,1.5517762226257628
nm0000640,tt0574747,A Second Life,Martin Sheen,1972,6.8,0.3441334909789269
nm0000640,tt0587868,Dark Vengeance,Martin Sheen,1973,6.8,0.3262625094834689
nm0000640,tt0598408,Death Comes Full Circle,Martin Sheen,1966,7.6,1.0495330360589394
nm0000640,tt0611348,Episode #9.16,Martin Sheen,2003,6.5,-0.4341820564204767
nm0000640,tt0611428,Is Anyone Listening?,Martin Sheen,1978,7.8,0.9846246721402688
nm0000640,tt0627153,Martin Sheen/Alicia Witt/Local H,Martin Sheen,1998,4.7,-1.6907178751845446
nm0000640,tt0627345,Martin Sheen/Afro Celt Sound System,Martin Sheen,2000,4.4,-1.9507749592156856
nm0000640,tt0641694,To Kill a Memory,Martin Sheen,1972,7.2,0.6432203190325617
nm0000640,tt0655946,The Peep Freak,Martin Sheen,1968,8.0,1.3128779011216596
nm0000640,tt0667820,Nightmare,Martin Sheen,1963,7.9,1.3274611015855378
nm0000640,tt0689158,Episode dated 25 November 1996,Martin Sheen,1996,2.8,-3.075638345448394
nm0000640,tt0689786,Episode dated 28 February 2000,Martin Sheen,2000,3.0,-2.9975788574034063
nm0000640,tt0689798,Episode dated 17 March 2000,Martin Sheen,2000,2.5,-3.3714373924704497
nm0000640,tt0690037,Episode dated 22 May 2001,Martin Sheen,2001,3.0,-3.0154498388988635
nm0000640,tt0694956,Martin Sheen/David Bowie,Martin Sheen,1979,7.0,0.3685800345375426
nm0000640,tt0711502,Betrayed,Martin Sheen,1973,7.8,1.073979579617555
nm0000640,tt0716907,Well Cooked Hams,Martin Sheen,1993,6.7,-0.1059288274390858
nm0000640,tt0810429,National Geographic Video: Inside the Vatican,Martin Sheen,2001,6.9,-0.0993532653759274
nm0000640,tt0811034,"Raise the Bamboo Curtain: Vietnam, Cambodia, and Burma",Martin Sheen,1996,4.5,-1.8045193262204475
nm0000640,tt0814106,Flatland: The Movie,Martin Sheen,2007,6.9,-0.2065791543486711
nm0000640,tt0839742,Bhopal: A Prayer for Rain,Martin Sheen,2014,7.2,-0.107360903776647
nm0000640,tt0853009,The Twelve Apostles,Martin Sheen,1999,6.8,-0.1383830093984211
nm0000640,tt0871147,The Departed: Facing a Loaded Gun,Martin Sheen,2006,6.8,-0.2634798798666228
nm0000640,tt0876279,The Last Voyage of the Lusitania,Martin Sheen,1994,7.7,0.623917261199543
nm0000640,tt0903943,The End of Poverty?,Martin Sheen,2008,7.4,0.1494083992229146
nm0000640,tt0915733,The Perilous Fight: America's World War II in Color,Martin Sheen,2003,8.1,0.7621652557940609
nm0000640,tt0953255,Ten Days That Unexpectedly Changed America,Martin Sheen,2006,7.2,0.0356069481870118
nm0000640,tt0983954,The Dame Edna Treatment,Martin Sheen,2007,7.0,-0.1318074473352627
nm0000640,tt10051164,The Confessions,Martin Sheen,2020,7.8,0.2340434493310606
nm0000640,tt10098048,Can Art Stop a Bullet: William Kelly's Big Picture,Martin Sheen,2020,8.3,0.6079019843981044
nm0000640,tt10135202,The Surprises,Martin Sheen,2020,7.9,0.3088151563444696
nm0000640,tt10338862,The Trophy Wife,Martin Sheen,2020,8.1,0.4583585703712863
nm0000640,tt10453718,The Change,Martin Sheen,2020,8.2,0.5331302773846948
nm0000640,tt10466288,The Laughing Stock,Martin Sheen,2020,7.8,0.2340434493310606
nm0000640,tt10509044,The Funky Walnut,Martin Sheen,2020,7.9,0.3088151563444696
nm0000640,tt10509048,The Bad Hearer,Martin Sheen,2020,7.8,0.2340434493310606
nm0000640,tt10509050,The Short Rib,Martin Sheen,2020,8.2,0.5331302773846948
nm0000640,tt10509052,The Scent,Martin Sheen,2020,7.9,0.3088151563444696
nm0000640,tt10766772,The Rescue,Martin Sheen,2020,8.0,0.383586863357878
nm0000640,tt10766774,The One-At-A-Timing,Martin Sheen,2020,7.7,0.1592717423176523
nm0000640,tt10766776,The Tank,Martin Sheen,2020,7.9,0.3088151563444696
nm0000640,tt10925202,The Roomies,Martin Sheen,2021,7.5,-0.0081426532046223
nm0000640,tt11183358,The Arraignment,Martin Sheen,2021,7.5,-0.0081426532046223
nm0000640,tt1130983,Chamaco,Martin Sheen,2009,5.4,-1.363896722540715
nm0000640,tt1183701,They Killed Sister Dorothy,Martin Sheen,2008,7.3,0.0746366922095056
nm0000640,tt11878612,2001 New England Patriots,Martin Sheen,2007,9.2,1.5131701069597263
nm0000640,tt1206297,Exposing the Juarez Murders: The Making of 'Bordertown',Martin Sheen,2008,7.1,-0.0749067218173117
nm0000640,tt1213209,America's Game: The Super Bowl Champions,Martin Sheen,2006,9.1,1.456269381441775
nm0000640,tt12175536,Coronavirus VI: Testing,Martin Sheen,2020,7.8,0.2340434493310606
nm0000640,tt1223606,Episode #3.2,Martin Sheen,2008,7.5,0.224180106236323
nm0000640,tt1229249,1999 St. Louis Rams,Martin Sheen,2006,7.8,0.4842371902674633
nm0000640,tt1240543,Flower in the Gun Barrel,Martin Sheen,2008,8.3,0.8223537623435925
nm0000640,tt1240899,Amazonia,Martin Sheen,2013,6.5,-0.6128918713750502
nm0000640,tt1242482,Eyewitness,Martin Sheen,1994,8.7,1.3716343313336286
nm0000640,tt12526350,The Bunny,Martin Sheen,2021,7.8,0.2161724678356033
nm0000640,tt12526352,The Circumcision,Martin Sheen,2021,7.4,-0.0829143602180307
nm0000640,tt1297580,The Clown of Freedom,Martin Sheen,1974,9.4,2.252455910336636
nm0000640,tt1300074,When Wishes Come True,Martin Sheen,1998,7.9,0.7019767492445314
nm0000640,tt13211222,West Winging It!,Martin Sheen,2020,6.3,-0.8875321558700686
nm0000640,tt1344811,Brothers on the Line,Martin Sheen,2012,7.9,0.4517830083081286
nm0000640,tt1393024,Vietnam: American Holocaust,Martin Sheen,2008,7.7,0.3737235202631404
nm0000640,tt1399555,Franz Jaegerstaetter: A Man of Conscience,Martin Sheen,2009,9.2,1.4774281439688115
nm0000640,tt1441912,The Way,Martin Sheen,2010,7.4,0.1136664362320001
nm0000640,tt1493072,Paris Hilton Gets Presidential with Martin Sheen,Martin Sheen,2008,2.9,-3.215318416380474
nm0000640,tt1508238,Apocalypse: La 2ème guerre mondiale,Martin Sheen,2009,9.0,1.327884729941995
nm0000640,tt1509836,Water Wars,Martin Sheen,2009,7.6,0.2810808317542741
nm0000640,tt1564623,Curiosity,Martin Sheen,2011,7.8,0.3948822827901769
nm0000640,tt1598975,All Kinds of Classics,Martin Sheen,2009,6.7,-0.391864531366403
nm0000640,tt1646980,The Double,Martin Sheen,2011,5.9,-1.0257801504645865
nm0000640,tt1773058,Stella Days,Martin Sheen,2011,5.8,-1.1005518574779956
nm0000640,tt1777621,The Kennedy Detail,Martin Sheen,2010,7.7,0.3379815572722258
nm0000640,tt1865384,Halfway Home,Martin Sheen,2011,7.7,0.3201105757767685
nm0000640,tt1921149,Trash,Martin Sheen,2014,7.2,-0.107360903776647
nm0000640,tt2035517,Holy Man: The USA vs Douglas White,Martin Sheen,2011,7.6,0.2453388687633595
nm0000640,tt2042688,The Shell House Raid,Martin Sheen,2011,8.9,1.217371059937672
nm0000640,tt2049022,How Will the World End?,Martin Sheen,2011,5.8,-1.1005518574779956
nm0000640,tt2078080,What's Beneath America?,Martin Sheen,2011,6.6,-0.5023782013707266
nm0000640,tt2178684,Martin Sheen,Martin Sheen,2012,8.1,0.6013264223349454
nm0000640,tt2199229,Martin Sheen,Martin Sheen,2012,8.0,0.526554715321537
nm0000640,tt2240010,Man in the Mirror,Martin Sheen,2008,7.0,-0.14967842883072
nm0000640,tt2304583,Death by China,Martin Sheen,2012,5.3,-1.492281374040496
nm0000640,tt2321744,Gate: A True Story,Martin Sheen,2008,9.7,1.869157660531312
nm0000640,tt2387576,Rite of Passage: The Amazing Spider-Man Reborn,Martin Sheen,2012,7.5,0.1526961802544938
nm0000640,tt2534542,Nobody's Heroes,Martin Sheen,1983,6.1,-0.3758492545649644
nm0000640,tt2602744,White House Revealed,Martin Sheen,2009,6.5,-0.5414079453932205
nm0000640,tt3030618,Episode #1.1,Martin Sheen,1983,7.2,0.4466395225825308
nm0000640,tt3040936,Episode #1.2,Martin Sheen,1983,7.6,0.7457263506361649
nm0000640,tt3040938,Episode #1.3,Martin Sheen,1983,7.4,0.5961829366093482
nm0000640,tt3161392,1969 Kansas City Chiefs,Martin Sheen,2006,7.5,0.2599220692272376
nm0000640,tt3161398,1971 Dallas Cowboys,Martin Sheen,2006,6.4,-0.5625667079202569
nm0000640,tt3355510,Badge of Honor,Martin Sheen,2015,5.0,-1.770209439567094
nm0000640,tt3609352,Grace and Frankie,Martin Sheen,2015,8.2,0.6224851848619811
nm0000640,tt3737590,The Cliff,Martin Sheen,1970,7.2,0.6789622820234762
nm0000640,tt3814438,The End,Martin Sheen,2015,7.7,0.2486266497949387
nm0000640,tt3814440,The Dinner,Martin Sheen,2015,7.8,0.323398356808347
nm0000640,tt3866058,The '90s: The Last Great Decade?,Martin Sheen,2014,8.0,0.4908127523306217
nm0000640,tt3881832,Great Expectations,Martin Sheen,2014,7.6,0.191725924276987
nm0000640,tt3897776,The Credit Cards,Martin Sheen,2015,7.5,0.0990832357681213
nm0000640,tt4017394,The Funeral,Martin Sheen,2015,8.0,0.4729417708351644
nm0000640,tt4075346,The Sex,Martin Sheen,2015,8.0,0.4729417708351644
nm0000640,tt4078600,The Spelling Bee,Martin Sheen,2015,8.0,0.4729417708351644
nm0000640,tt4083052,The Vessel,Martin Sheen,2016,5.4,-1.4889935930089166
nm0000640,tt4128286,The Invitation,Martin Sheen,2015,7.9,0.398170063821756
nm0000640,tt4128290,The Elevator,Martin Sheen,2015,8.0,0.4729417708351644
nm0000640,tt4128292,The Earthquake,Martin Sheen,2015,7.9,0.398170063821756
nm0000640,tt4128296,The Fall,Martin Sheen,2015,8.1,0.5477134778485728
nm0000640,tt4147712,The Secrets,Martin Sheen,2015,8.0,0.4729417708351644
nm0000640,tt4175114,The Bachelor Party,Martin Sheen,2015,8.2,0.6224851848619811
